year,julian-day,standard-time,leaftemp,logger.id,Tair_C
2023,209,15,42.29,1,42.98681
2023,209,16,42.85,1,43.3362
2023,209,17,42.29,1,43.15066
2023,209,18,41.03,1,43.15098
2023,209,19,38.38,1,42.14644
2023,209,20,38.01,1,40.93785
2023,209,21,36.88,1,39.42342
2023,209,22,35.98,1,38.40236
2023,209,23,34.35,1,35.34266
2023,210,0,33.45,1,34.73117
2023,210,1,31.96,1,33.87493
2023,210,2,33.35,1,34.36406
2023,210,3,31.15,1,33.26576
2023,210,4,31.26,1,33.67334
2023,210,5,31.63,1,33.66659
2023,210,6,30.4,1,32.84637
2023,210,7,30.94,1,33.62892
2023,210,8,31.88,1,33.87532
2023,210,9,34.37,1,36.52166
2023,210,10,34.24,1,36.86354
2023,210,11,37.01,1,38.65627
2023,210,12,38.0,1,40.08135
2023,210,13,39.98,1,40.86965
2023,210,14,40.47,1,41.82962
2023,210,15,40.74,1,42.6248
2023,210,16,40.49,1,43.23455
2023,210,17,40.41,1,42.83281
2023,210,18,39.42,1,43.18567
2023,210,19,38.81,1,42.25652
2023,210,20,38.15,1,41.13875
2023,210,21,38.34,1,40.74883
2023,210,22,37.03,1,39.48053
2023,210,23,36.35,1,38.80293
2023,211,0,35.37,1,37.88002
2023,211,1,36.01,1,38.29976
2023,211,2,34.47,1,37.23193
2023,211,3,32.45,1,35.48863
2023,211,4,34.03,1,35.45539
2023,211,5,32.69,1,34.56608
2023,211,6,32.39,1,34.08577
2023,211,7,31.77,1,33.86566
2023,211,8,32.01,1,33.80403
2023,211,9,32.98,1,34.66816
2023,211,10,34.5,1,36.23647
2023,211,11,35.25,1,35.93777
2023,211,12,35.31,1,36.80402
2023,211,13,37.04,1,37.93555
2023,211,14,38.78,1,39.40825
2023,211,15,39.1,1,40.14016
2023,211,16,39.32,1,41.06672
2023,211,17,38.89,1,41.86804
2023,211,18,38.93,1,41.47598
2023,211,19,36.49,1,40.19232
2023,211,20,34.97,1,38.79472
2023,211,21,34.66,1,37.41275
2023,211,22,34.37,1,36.73289
2023,211,23,33.06,1,33.06057
2023,212,0,31.86,1,32.026
2023,212,1,24.69,1,26.92423
2023,212,2,26.25,1,27.52752
2023,212,3,26.4,1,27.10725
2023,212,4,25.78,1,26.87453
2023,212,5,25.59,1,26.6531
2023,212,6,25.4,1,26.79685
2023,212,7,27.84,1,27.73093
2023,212,8,29.12,1,29.45491
2023,212,9,31.17,1,30.93671
2023,212,10,31.65,1,31.9119
2023,212,11,32.93,1,33.83244
2023,212,12,34.13,1,34.569
2023,212,13,35.23,1,36.18874
2023,212,14,36.9,1,36.72261
2023,212,15,37.46,1,37.85198
2023,212,16,36.35,1,38.30824
2023,212,17,37.1,1,38.68349
2023,212,18,36.12,1,38.3274
2023,212,19,34.99,1,38.07811
2023,212,20,34.45,1,36.96852
2023,212,21,34.39,1,36.29625
2023,212,22,34.45,1,35.59769
2023,212,23,31.25,1,30.44246
2023,213,0,29.58,1,31.38223
2023,213,1,28.25,1,28.32287
2023,213,2,27.71,1,28.78381
2023,213,3,26.72,1,27.83255
2023,213,4,26.37,1,27.47104
2023,213,5,25.79,1,27.08014
2023,213,6,25.26,1,26.93101
2023,213,7,27.99,1,28.82222
2023,213,8,29.59,1,30.61852
2023,213,9,31.58,1,32.08973
2023,213,10,33.68,1,33.2535
2023,213,11,35.89,1,35.09339
2023,213,12,37.61,1,36.66388
2023,213,13,38.93,1,37.60126
2023,213,14,39.59,1,38.33983
2023,213,15,39.7,1,39.04459
2023,213,16,39.66,1,39.51457
2023,213,17,40.69,1,39.35632
2023,213,18,38.43,1,39.17884
2023,213,19,36.63,1,38.06131
2023,213,20,34.52,1,37.07278
2023,213,21,33.14,1,36.55151
2023,213,22,31.85,1,35.41277
2023,213,23,31.3,1,34.35789
2023,214,0,33.1,1,34.92086
2023,214,1,32.98,1,34.35544
2023,214,2,32.62,1,33.84043
2023,214,3,32.23,1,33.34215
2023,214,4,32.17,1,32.99234
2023,214,5,31.36,1,32.56834
2023,214,6,29.48,1,31.86803
2023,214,7,30.6,1,32.60463
2023,214,8,35.16,1,34.37981
2023,214,9,37.64,1,35.05898
2023,214,10,39.36,1,35.78335
2023,214,11,38.57,1,37.01638
2023,214,12,40.69,1,38.07801
2023,214,13,40.76,1,39.67261
2023,214,14,40.34,1,39.98744
2023,214,15,39.02,1,40.68895
2023,214,16,39.3,1,40.98085
2023,214,17,41.87,1,40.83821
2023,214,18,38.77,1,39.92672
2023,214,19,36.88,1,38.88052
2023,214,20,35.69,1,38.07415
2023,214,21,34.48,1,37.24584
2023,214,22,33.18,1,35.65984
2023,214,23,33.19,1,35.3301
2023,215,0,32.35,1,34.74137
2023,215,1,31.64,1,33.84055
2023,215,2,31.12,1,33.1921
2023,215,3,31.14,1,32.85995
2023,215,4,29.91,1,32.3311
2023,215,5,28.67,1,30.98005
2023,215,6,28.24,1,30.57107
2023,215,7,29.23,1,32.3606
2023,215,8,30.97,1,32.94712
2023,215,9,34.71,1,34.94655
2023,215,10,37.8,1,36.36091
2023,215,11,37.23,1,38.29921
2023,215,12,40.0,1,39.022
2023,215,13,40.6,1,40.33106
2023,215,14,37.99,1,40.37727
2023,215,15,39.8,1,41.11134
2023,215,16,39.21,1,41.62411
2023,215,17,39.38,1,41.2696
2023,215,18,37.46,1,41.03686
2023,215,19,35.86,1,39.88258
2023,215,20,35.07,1,38.53931
2023,215,21,33.49,1,37.42692
2023,215,22,31.78,1,36.65768
2023,215,23,32.09,1,35.37902
2023,216,0,30.15,1,34.15916
2023,216,1,28.43,1,32.634
2023,216,2,24.71,1,30.38805
2023,216,3,26.1,1,28.51944
2023,216,4,22.37,1,26.68282
2023,216,5,21.87,1,25.75682
2023,216,6,23.68,1,26.80524
2023,216,7,27.8,1,29.2985
2023,216,8,31.24,1,32.46232
2023,216,9,33.06,1,34.57076
2023,216,10,34.62,1,36.82166
2023,216,11,33.37,1,38.13946
2023,216,12,36.79,1,39.42632
2023,216,13,38.94,1,41.03454
2023,216,14,39.89,1,41.19265
2023,216,15,41.38,1,41.87479
2023,216,16,39.75,1,42.10067
2023,216,17,40.84,1,42.52757
2023,216,18,40.04,1,41.96288
2023,216,19,36.28,1,40.98174
2023,216,20,32.88,1,37.96871
2023,216,21,31.96,1,37.10261
2023,216,22,29.43,1,35.33635
2023,216,23,32.75,1,37.54842
2023,217,0,34.13,1,36.29045
2023,217,1,33.07,1,34.9695
2023,217,2,30.87,1,32.76416
2023,217,3,28.52,1,32.34478
2023,217,4,26.99,1,30.73828
2023,217,5,23.25,1,27.47189
2023,217,6,22.26,1,26.18748
2023,217,7,26.1,1,30.43699
2023,217,8,27.64,1,32.22508
2023,217,9,30.49,1,34.95406
2023,217,10,34.23,1,36.76699
2023,217,11,36.19,1,38.14336
2023,217,12,38.57,1,39.76739
2023,217,13,39.6,1,41.53598
2023,217,14,41.63,1,42.32436
2023,217,15,41.44,1,42.92059
2023,217,16,43.3,1,43.32264
2023,217,17,42.83,1,43.2481
2023,217,18,40.93,1,42.38976
2023,217,19,37.48,1,41.35817
2023,217,20,36.17,1,39.94354
2023,217,21,34.79,1,38.80135
2023,217,22,28.61,1,34.53737
2023,217,23,30.06,1,36.24469
2023,218,0,31.8,1,36.11815
2023,218,1,31.34,1,34.66981
2023,218,2,32.8,1,34.64737
2023,218,3,32.74,1,34.59467
2023,218,4,29.81,1,32.35368
2023,218,5,25.63,1,29.24023
2023,218,6,22.96,1,27.17418
2023,218,7,27.47,1,30.31328
2023,218,8,29.64,1,33.0543
2023,218,9,32.69,1,35.11327
2023,218,10,35.83,1,36.29423
2023,218,11,36.9,1,37.17246
2023,218,12,36.89,1,38.72171
2023,218,13,37.99,1,39.72682
2023,218,14,41.21,1,40.67766
2023,218,15,42.59,1,41.73093
2023,218,16,42.57,1,41.99281
2023,218,17,42.01,1,42.34235
2023,218,18,40.52,1,41.50001
2023,218,19,37.9,1,39.88811
2023,218,20,37.78,1,39.36082
2023,218,21,37.77,1,38.87384
2023,218,22,37.35,1,38.27172
2023,218,23,36.63,1,37.52648
2023,219,0,35.82,1,36.54558
2023,219,1,34.73,1,35.66665
2023,219,2,34.02,1,34.74963
2023,219,3,33.26,1,33.69264
2023,219,4,31.52,1,32.43497
2023,219,5,30.94,1,31.7528
2023,219,6,29.83,1,31.1608
2023,219,7,30.72,1,32.05556
2023,219,8,31.54,1,32.96759
2023,219,9,32.03,1,34.24927
2023,219,10,33.0,1,35.03081
2023,219,11,34.32,1,36.91008
2023,219,12,36.25,1,38.24644
2023,219,13,38.65,1,39.23213
2023,219,14,39.93,1,40.56253
2023,219,15,41.58,1,40.89676
2023,219,16,41.67,1,41.11134
2023,219,17,41.1,1,40.61637
2023,219,18,38.92,1,40.88105
2023,219,19,35.98,1,39.6005
2023,219,20,35.16,1,38.84158
2023,219,21,35.98,1,38.45084
2023,219,22,35.99,1,37.77523
2023,219,23,36.0,1,37.13074
2023,220,0,34.45,1,35.95976
2023,220,1,33.81,1,34.91708
2023,220,2,33.05,1,33.96308
2023,220,3,31.42,1,33.08382
2023,220,4,31.12,1,32.94805
2023,220,5,30.61,1,32.32445
2023,220,6,29.14,1,30.90774
2023,220,7,24.38,1,25.83967
2023,220,8,28.99,1,27.55915
2023,220,9,30.52,1,30.83544
2023,220,10,31.84,1,33.85997
2023,220,11,34.02,1,35.46358
2023,220,12,35.43,1,37.16555
2023,220,13,37.52,1,38.24528
2023,220,14,39.27,1,38.68621
2023,220,15,40.31,1,40.26011
2023,220,16,40.1,1,39.99552
2023,220,17,39.69,1,39.90081
2023,220,18,37.51,1,39.44862
2023,220,19,34.28,1,38.18058
2023,220,20,34.89,1,37.62791
2023,220,21,33.56,1,33.16759
2023,220,22,31.01,1,32.07756
2023,220,23,30.13,1,30.91452
2023,221,0,29.66,1,31.06817
2023,221,1,29.36,1,30.91678
2023,221,2,29.72,1,31.13143
2023,221,3,29.35,1,30.57785
2023,221,4,28.74,1,30.40161
2023,221,5,28.11,1,30.11239
2023,221,6,27.46,1,29.89096
2023,221,7,28.22,1,30.83995
2023,221,8,31.81,1,32.92019
2023,221,9,32.15,1,33.86305
2023,221,10,31.94,1,35.32807
2023,221,11,33.7,1,35.90134
2023,221,12,35.49,1,37.15403
2023,221,13,36.78,1,38.19914
2023,221,14,38.13,1,38.31797
2023,221,15,40.29,1,39.92324
2023,221,16,40.45,1,39.52396
2023,221,17,40.17,1,39.91562
2023,221,18,37.78,1,39.59805
2023,221,19,34.42,1,38.22241
2023,221,20,34.09,1,37.51249
2023,221,21,34.3,1,37.08025
2023,221,22,34.69,1,37.02377
2023,221,23,34.73,1,36.52771
2023,222,0,33.14,1,35.95569
2023,222,1,33.8,1,35.64809
2023,222,2,33.98,1,35.21985
2023,222,3,32.13,1,33.86655
2023,222,4,31.02,1,33.02892
2023,222,5,29.74,1,31.80928
2023,222,6,28.19,1,30.46262
2023,222,7,28.64,1,31.21277
2023,222,8,31.71,1,31.91491
2023,222,9,30.98,1,32.94185
2023,222,10,31.61,1,33.92282
2023,222,11,32.79,1,34.49435
2023,222,12,33.87,1,35.84628
2023,222,13,34.98,1,36.75212
2023,222,14,38.04,1,38.09398
2023,222,15,39.66,1,38.67694
2023,222,16,40.06,1,38.64302
2023,222,17,39.87,1,39.10179
2023,222,18,37.62,1,38.91976
2023,222,19,34.18,1,38.05074
2023,222,20,33.68,1,37.00354
2023,222,21,34.92,1,36.70008
2023,222,22,34.29,1,34.94967
2023,222,23,32.76,1,33.75139
2023,223,0,31.96,1,33.04178
2023,223,1,30.68,1,32.15496
2023,223,2,29.85,1,31.49747
2023,223,3,29.0,1,30.38128
2023,223,4,27.34,1,29.88192
2023,223,5,26.5,1,29.00524
2023,223,6,25.61,1,28.92389
2023,223,7,25.12,1,28.31157
2023,223,8,27.93,1,31.23763
2023,223,9,29.81,1,32.36659
2023,223,10,34.16,1,32.80352
2023,223,11,34.05,1,34.27147
2023,223,12,38.29,1,36.26048
2023,223,13,39.33,1,36.51117
2023,223,14,39.37,1,37.50959
2023,223,15,39.86,1,37.80083
2023,223,16,38.48,1,37.34837
2023,223,17,33.04,1,37.0053
2023,223,18,36.11,1,37.76853
2023,223,19,33.31,1,36.6199
2023,223,20,33.02,1,35.98724
2023,223,21,33.69,1,35.28667
2023,223,22,32.14,1,34.95618
2023,223,23,31.57,1,34.02826
2023,224,0,30.66,1,33.2882
2023,224,1,30.56,1,32.39223
2023,224,2,29.59,1,31.85447
2023,224,3,29.42,1,31.82736
2023,224,4,28.55,1,31.27152
2023,224,5,27.07,1,30.51685
2023,224,6,24.64,1,29.15888
2023,224,7,26.02,1,29.90452
2023,224,8,27.44,1,30.65919
2023,224,9,29.18,1,31.4414
2023,224,10,30.22,1,33.76725
2023,224,11,32.11,1,34.55236
2023,224,12,33.43,1,35.70152
2023,224,13,34.93,1,36.54694
2023,224,14,36.29,1,37.29082
2023,224,15,37.2,1,38.41238
2023,224,16,37.99,1,39.11832
2023,224,17,36.97,1,38.53286
2023,224,18,36.33,1,38.30523
2023,224,19,32.94,1,36.89429
2023,224,20,29.14,1,35.26097
2023,224,21,29.0,1,33.19658
2023,224,22,30.66,1,33.86543
2023,224,23,31.8,1,33.55814
2023,225,0,31.01,1,31.86111
2023,225,1,29.43,1,30.94841
2023,225,2,27.19,1,30.39709
2023,225,3,26.06,1,29.26282
2023,225,4,26.12,1,28.50589
2023,225,5,23.67,1,26.82141
2023,225,6,23.9,1,27.83575
2023,225,7,25.81,1,30.11541
2023,225,8,27.3,1,31.81383
2023,225,9,29.09,1,32.53611
2023,225,10,31.38,1,34.68299
2023,225,11,34.64,1,35.63944
2023,225,12,34.12,1,37.40498
2023,225,13,35.98,1,38.32418
2023,225,14,37.33,1,39.82837
2023,225,15,38.5,1,39.99121
2023,225,16,40.43,1,39.28911
2023,225,17,34.94,1,38.03292
2023,225,18,37.82,1,39.16882
2023,225,19,35.01,1,36.63678
2023,225,20,31.9,1,35.28853
2023,225,21,31.09,1,34.47619
2023,225,22,29.12,1,33.28247
2023,225,23,28.14,1,32.01715
2023,226,0,27.41,1,30.91
2023,226,1,26.27,1,29.75088
2023,226,2,25.85,1,29.2696
2023,226,3,26.34,1,29.66049
2023,226,4,26.62,1,30.26604
2023,226,5,26.78,1,29.3645
2023,226,6,26.5,1,29.26508
2023,226,7,25.63,1,28.92164
2023,226,8,26.88,1,30.4355
2023,226,9,28.55,1,32.15047
2023,226,10,30.43,1,33.59219
2023,226,11,36.33,1,35.79115
2023,226,12,34.97,1,35.73768
2023,226,13,34.31,1,36.2089
2023,226,14,34.31,1,36.93184
2023,226,15,36.34,1,37.64296
2023,226,16,35.49,1,37.69699
2023,226,17,33.48,1,38.4945
2023,226,18,32.12,1,37.74137
2023,226,19,31.71,1,36.62786
2023,226,20,31.76,1,35.49529
2023,226,21,31.71,1,34.76839
2023,226,22,29.88,1,33.28571
2023,226,23,29.36,1,32.44646
2023,227,0,32.4,1,33.63044
2023,227,1,32.2,1,33.6288
2023,227,2,31.46,1,33.54017
2023,227,3,30.74,1,31.7991
2023,227,4,29.27,1,30.85351
2023,227,5,28.46,1,30.56656
2023,227,6,27.39,1,30.12143
2023,227,7,27.18,1,31.37997
2023,227,8,29.43,1,33.88802
2023,227,9,32.05,1,34.78931
2023,227,10,34.74,1,36.39594
2023,227,11,39.78,1,37.43637
2023,227,12,37.88,1,38.76173
2023,227,13,41.27,1,39.11913
2023,227,14,40.42,1,39.29531
2023,227,15,41.51,1,40.6894
2023,227,16,38.48,1,40.12732
2023,227,17,35.69,1,39.61641
2023,227,18,35.43,1,39.1954
2023,227,19,35.55,1,38.06327
2023,227,20,34.46,1,37.51635
2023,227,21,28.86,1,33.67949
2023,227,22,31.71,1,32.7289
2023,227,23,32.58,1,32.99328
2023,228,0,30.49,1,32.40127
2023,228,1,30.66,1,31.981
2023,228,2,30.78,1,31.37546
2023,228,3,29.52,1,30.64338
2023,228,4,27.37,1,28.87644
2023,228,5,27.24,1,28.70924
2023,228,6,25.9,1,27.7015
2023,228,7,27.83,1,29.63338
2023,228,8,30.79,1,32.57074
2023,228,9,34.06,1,36.11828
2023,228,10,34.1,1,37.5069
2023,228,11,38.0,1,38.37385
2023,228,12,39.75,1,39.59611
2023,228,13,41.45,1,40.49612
2023,228,14,42.89,1,41.19983
2023,228,15,43.08,1,41.55179
2023,228,16,43.26,1,42.26104
2023,228,17,37.39,1,41.67952
2023,228,18,35.75,1,38.98586
2023,228,19,35.51,1,38.7374
2023,228,20,33.99,1,35.37523
2023,228,21,33.17,1,34.89733
2023,228,22,32.55,1,35.02189
2023,228,23,31.93,1,34.36467
2023,229,0,31.09,1,33.2199
2023,229,1,29.38,1,32.7176
2023,229,2,30.04,1,32.50295
2023,229,3,30.86,1,32.54814
2023,229,4,29.78,1,32.13465
2023,229,5,28.87,1,31.59011
2023,229,6,27.7,1,30.92808
2023,229,7,29.49,1,32.22503
2023,229,8,29.43,1,34.17143
2023,229,9,30.36,1,34.65411
2023,229,10,32.71,1,36.81814
2023,229,11,35.02,1,38.7156
2023,229,12,37.03,1,39.69071
2023,229,13,38.86,1,40.45317
2023,229,14,40.91,1,42.12154
2023,229,15,42.37,1,42.40334
2023,229,16,42.74,1,42.77151
2023,229,17,41.8,1,42.8709
2023,229,18,37.06,1,41.55751
2023,229,19,35.85,1,40.83335
2023,229,20,36.57,1,37.41716
2023,229,21,34.32,1,37.10418
2023,229,22,34.75,1,36.69818
2023,229,23,34.76,1,35.83673
2023,230,0,33.44,1,34.7546
2023,230,1,32.83,1,33.06602
2023,230,2,32.39,1,32.07994
2023,230,3,31.39,1,31.50651
2023,230,4,31.41,1,31.05913
2023,230,5,30.61,1,30.28185
2023,230,6,30.37,1,29.96327
2023,230,7,30.21,1,29.73054
2023,230,8,30.68,1,30.04461
2023,230,9,31.85,1,31.03201
2023,230,10,32.36,1,31.32574
2023,230,11,32.63,1,31.79347
2023,230,12,34.63,1,33.61286
2023,230,13,39.06,1,36.10834
2023,230,14,41.72,1,38.28872
2023,230,15,39.57,1,37.64869
2023,230,16,41.07,1,38.71399
2023,230,17,39.89,1,38.51574
2023,230,18,37.52,1,37.67734
2023,230,19,36.89,1,37.24547
2023,230,20,35.25,1,34.61155
2023,230,21,34.43,1,34.22337
2023,230,22,33.12,1,32.57009
2023,230,23,32.84,1,32.47584
2023,231,0,32.32,1,31.9313
2023,231,1,31.02,1,31.00038
2023,231,2,29.11,1,29.87289
2023,231,3,28.6,1,29.14758
2023,231,4,28.76,1,29.73958
2023,231,5,29.2,1,29.46392
2023,231,6,29.06,1,29.24927
2023,231,7,29.29,1,29.14307
2023,231,8,30.13,1,29.27412
2023,231,9,31.38,1,31.01394
2023,231,10,33.72,1,32.57711
2023,231,11,32.66,1,31.09021
2023,231,12,34.57,1,32.1568
2023,231,13,33.14,1,31.37354
2023,231,14,32.11,1,30.9315
2023,231,15,31.21,1,29.9901
2023,231,16,30.83,1,29.99942
2023,231,17,29.83,1,28.79058
2023,231,18,29.19,1,28.42229
2023,231,19,28.51,1,27.88904
2023,231,20,28.23,1,27.67665
2023,231,21,27.96,1,27.46652
2023,231,22,27.67,1,27.03947
2023,231,23,27.26,1,26.82934
2023,232,0,27.47,1,27.01461
2023,232,1,27.38,1,26.95361
2023,232,2,27.09,1,26.89938
2023,232,3,27.1,1,26.80222
2023,232,4,26.89,1,26.65761
2023,232,5,26.69,1,26.44974
2023,232,6,26.61,1,26.62146
2023,232,7,26.55,1,26.61468
2023,232,8,28.62,1,27.37613
2023,232,9,30.12,1,28.84481
2023,232,10,32.42,1,31.92136
2023,232,11,35.96,1,34.52535
2023,232,12,36.2,1,34.15759
2023,232,13,36.66,1,35.49987
2023,232,14,38.24,1,36.54024
2023,232,15,36.8,1,35.7288
2023,232,16,36.53,1,35.4384
2023,232,17,36.08,1,34.67391
2023,232,18,33.8,1,32.60076
2023,232,19,31.76,1,30.74029
2023,232,20,30.85,1,30.06946
2023,232,21,30.48,1,30.03557
2023,232,22,30.27,1,29.68535
2023,232,23,29.87,1,29.3419
2023,233,0,29.52,1,28.9849
2023,233,1,27.13,1,27.0101
2023,233,2,26.93,1,26.73658
2023,233,3,26.48,1,26.01143
2023,233,4,26.83,1,26.4814
2023,233,5,25.88,1,25.66805
2023,233,6,25.43,1,24.90664
2023,233,7,26.0,1,25.38938
2023,233,8,25.75,1,25.37991
2023,233,9,26.57,1,26.00259
2023,233,10,27.05,1,26.10632
2023,233,11,27.34,1,26.17411
2023,233,12,30.16,1,28.3952
2023,233,13,30.75,1,29.25954
2023,233,14,29.92,1,30.24933
2023,233,15,28.94,1,30.20465
2023,233,16,29.24,1,30.59098
2023,233,17,29.16,1,30.75398
2023,233,18,28.22,1,30.614
2023,233,19,28.0,1,30.20729
2023,233,20,27.77,1,29.9339
2023,233,21,25.72,1,26.19216
2023,233,22,24.03,1,25.54906
2023,233,23,23.71,1,24.59384
2023,234,0,22.57,1,24.09707
2023,234,1,21.26,1,22.88361
2023,234,2,23.54,1,24.47976
2023,234,3,22.53,1,23.93675
2023,234,4,23.19,1,24.26895
2023,234,5,23.51,1,24.26258
2023,234,6,23.33,1,24.18945
2023,234,7,24.26,1,24.8494
2023,234,8,26.89,1,26.67121
2023,234,9,28.3,1,28.79061
2023,234,10,29.66,1,31.64443
2023,234,11,31.79,1,33.60165
2023,234,12,33.99,1,35.09013
2023,234,13,36.31,1,36.00891
2023,234,14,37.8,1,37.45495
2023,234,15,39.56,1,37.85894
2023,234,16,38.04,1,36.9686
2023,234,17,35.73,1,36.94063
2023,234,18,34.09,1,36.30793
2023,234,19,32.87,1,34.03949
2023,234,20,32.2,1,33.51782
2023,234,21,31.75,1,33.08862
2023,234,22,30.09,1,31.8292
2023,234,23,28.61,1,31.52459
2023,235,0,29.34,1,31.34382
2023,235,1,29.05,1,30.43776
2023,235,2,26.73,1,29.44132
2023,235,3,26.97,1,29.72828
2023,235,4,24.38,1,27.40325
2023,235,5,24.04,1,26.93056
2023,235,6,23.98,1,26.14061
2023,235,7,26.36,1,28.06786
2023,235,8,27.59,1,30.55531
2023,235,9,28.52,1,33.15159
2023,235,10,31.87,1,35.02718
2023,235,11,34.24,1,36.27614
2023,235,12,37.61,1,38.05761
2023,235,13,39.79,1,38.61182
2023,235,14,41.23,1,38.95424
2023,235,15,38.98,1,37.91699
2023,235,16,38.23,1,38.44973
2023,235,17,35.12,1,36.59854
2023,235,18,33.74,1,36.02242
2023,235,19,33.07,1,35.12329
2023,235,20,32.78,1,34.56601
2023,235,21,32.61,1,34.03268
2023,235,22,32.11,1,33.31788
2023,235,23,31.64,1,32.88459
2023,236,0,30.58,1,32.09605
2023,236,1,29.54,1,30.13499
2023,236,2,28.85,1,29.90226
2023,236,3,28.64,1,29.7938
2023,236,4,28.39,1,29.54074
2023,236,5,27.49,1,29.12047
2023,236,6,27.18,1,28.92164
2023,236,7,26.53,1,29.09562
2023,236,8,29.05,1,31.10884
2023,236,9,30.56,1,31.94211
2023,236,10,31.88,1,33.41348
2023,236,11,33.63,1,34.03938
2023,236,12,35.92,1,35.16449
2023,236,13,37.28,1,36.18956
2023,236,14,38.55,1,37.0844
2023,236,15,39.5,1,37.54956
2023,236,16,38.82,1,38.36154
2023,236,17,37.63,1,38.55896
2023,236,18,34.37,1,38.31969
2023,236,19,32.12,1,36.76815
2023,236,20,31.62,1,36.10922
2023,236,21,31.35,1,35.23765
2023,236,22,31.2,1,34.5708
2023,236,23,30.53,1,34.08204
2023,237,0,29.21,1,32.06009
2023,237,1,27.9,1,31.75054
2023,237,2,27.48,1,30.81284
2023,237,3,27.15,1,29.72602
2023,237,4,25.82,1,28.63694
2023,237,5,25.11,1,28.52397
2023,237,6,24.86,1,28.02009
2023,237,7,27.35,1,30.39257
2023,237,8,29.53,1,33.1444
2023,237,9,31.38,1,35.10964
2023,237,10,33.95,1,36.4764
2023,237,11,35.96,1,37.97058
2023,237,12,38.77,1,39.09732
2023,237,13,40.7,1,40.49244
2023,237,14,41.87,1,40.79285
2023,237,15,42.28,1,41.03228
2023,237,16,41.85,1,42.12358
2023,237,17,40.22,1,41.527
2023,237,18,37.69,1,41.25364
2023,237,19,33.34,1,39.59926
2023,237,20,33.29,1,39.00771
2023,237,21,35.49,1,38.88765
2023,237,22,33.78,1,37.22189
2023,237,23,33.13,1,35.66656
