year,julian-day,standard-time,leaftemp
2023,214,17,38.75888888888889
2023,214,18,36.913333333333334
2023,214,19,35.59722222222222
2023,214,20,35.757777777777775
2023,214,21,34.41388888888889
2023,214,22,33.065555555555555
2023,214,23,33.33
2023,215,0,32.82055555555556
2023,215,1,31.980555555555554
2023,215,2,31.87277777777778
2023,215,3,31.425555555555555
2023,215,4,29.790555555555557
2023,215,5,28.93333333333333
2023,215,6,27.68777777777778
2023,215,7,28.867222222222225
2023,215,8,30.32222222222222
2023,215,9,32.57055555555556
2023,215,10,34.39666666666667
2023,215,11,35.878888888888895
2023,215,12,37.16222222222222
2023,215,13,38.221666666666664
2023,215,14,37.675
2023,215,15,38.986111111111114
2023,215,16,39.06777777777778
2023,215,17,38.07944444444444
2023,215,18,36.68833333333333
2023,215,19,35.31888888888889
2023,215,20,35.349444444444444
2023,215,21,33.94444444444444
2023,215,22,33.117222222222225
2023,215,23,32.19722222222222
2023,216,0,30.09722222222222
2023,216,1,27.640555555555554
2023,216,2,27.503333333333334
2023,216,3,24.82111111111111
2023,216,4,22.756666666666668
2023,216,5,22.444444444444443
2023,216,6,23.725555555555555
2023,216,7,26.16888888888889
2023,216,8,29.571666666666665
2023,216,9,32.37555555555556
2023,216,10,34.09777777777778
2023,216,11,35.39277777777777
2023,216,12,36.81722222222223
2023,216,13,38.278888888888886
2023,216,14,38.57888888888888
2023,216,15,39.010555555555555
2023,216,16,38.830000000000005
2023,216,17,38.36277777777778
2023,216,18,36.40222222222222
2023,216,19,33.175555555555555
2023,216,20,32.47333333333333
2023,216,21,31.66611111111111
2023,216,22,29.572777777777773
2023,216,23,34.465
2023,217,0,34.17444444444445
2023,217,1,33.221666666666664
2023,217,2,30.88555555555556
2023,217,3,28.77444444444445
2023,217,4,26.27722222222222
2023,217,5,23.53388888888889
2023,217,6,23.151666666666667
2023,217,7,26.102777777777778
2023,217,8,29.50944444444444
2023,217,9,32.11277777777778
2023,217,10,34.30722222222222
2023,217,11,35.77222222222222
2023,217,12,36.96111111111111
2023,217,13,38.51444444444444
2023,217,14,39.361666666666665
2023,217,15,40.42333333333333
2023,217,16,40.68388888888889
2023,217,17,39.81944444444444
2023,217,18,38.27444444444445
2023,217,19,36.20388888888888
2023,217,20,36.480555555555554
2023,217,21,33.544999999999995
2023,217,22,29.869999999999997
2023,217,23,31.498333333333335
2023,218,0,32.83111111111111
2023,218,1,32.81555555555556
2023,218,2,33.083333333333336
2023,218,3,32.50277777777777
2023,218,4,29.73833333333333
2023,218,5,24.987777777777776
2023,218,6,24.066111111111113
2023,218,7,26.58388888888889
2023,218,8,29.476111111111113
2023,218,9,31.916666666666668
2023,218,10,34.044999999999995
2023,218,11,35.59722222222222
2023,218,12,36.95388888888888
2023,218,13,37.455000000000005
2023,218,14,39.04666666666667
2023,218,15,40.20333333333333
2023,218,16,40.115
2023,218,17,39.25555555555556
2023,218,18,38.480555555555554
2023,218,19,36.879444444444445
2023,218,20,37.875
2023,218,21,37.861111111111114
2023,218,22,37.32333333333334
2023,218,23,36.50944444444445
2023,219,0,35.70166666666667
2023,219,1,34.80222222222222
2023,219,2,34.19611111111111
2023,219,3,33.01
2023,219,4,31.66111111111111
2023,219,5,30.853333333333335
2023,219,6,29.75722222222222
2023,219,7,30.796111111111113
2023,219,8,32.20611111111111
2023,219,9,33.81055555555556
2023,219,10,34.665
2023,219,11,35.44111111111111
2023,219,12,36.79777777777778
2023,219,13,37.937777777777775
2023,219,14,38.42277777777778
2023,219,15,38.824444444444445
2023,219,16,38.845
2023,219,17,37.995
2023,219,18,37.141666666666666
2023,219,19,35.44277777777778
2023,219,20,36.19777777777777
2023,219,21,36.70166666666667
2023,219,22,36.38722222222222
2023,219,23,36.029444444444444
2023,220,0,34.88666666666667
2023,220,1,33.97833333333333
2023,220,2,33.032222222222224
2023,220,3,31.660555555555554
2023,220,4,31.32222222222222
2023,220,5,29.636111111111113
2023,220,6,28.569444444444443
2023,220,7,25.094444444444445
2023,220,8,28.790555555555557
2023,220,9,31.637222222222224
2023,220,10,33.346666666666664
2023,220,11,34.50833333333333
2023,220,12,35.49777777777778
2023,220,13,36.70055555555555
2023,220,14,37.39555555555555
2023,220,15,38.38611111111111
2023,220,16,37.937777777777775
2023,220,17,37.614444444444445
2023,220,18,36.24888888888889
2023,220,19,34.394444444444446
2023,220,20,35.705000000000005
2023,220,21,32.849444444444444
2023,220,22,31.300555555555555
2023,220,23,30.34722222222222
2023,221,0,30.044999999999998
2023,221,1,30.057777777777776
2023,221,2,30.035555555555554
2023,221,3,29.461666666666662
2023,221,4,28.862777777777776
2023,221,5,28.09222222222222
2023,221,6,27.257777777777775
2023,221,7,28.42833333333333
2023,221,8,30.556666666666665
2023,221,9,32.23166666666666
2023,221,10,33.25333333333333
2023,221,11,34.19
2023,221,12,35.425555555555555
2023,221,13,36.43
2023,221,14,36.833333333333336
2023,221,15,37.47388888888889
2023,221,16,37.82666666666667
2023,221,17,37.56611111111111
2023,221,18,36.21
2023,221,19,34.20055555555555
2023,221,20,34.99777777777778
2023,221,21,35.187777777777775
2023,221,22,35.471111111111114
2023,221,23,35.14277777777777
2023,222,0,34.29222222222222
2023,222,1,34.39
2023,222,2,33.97777777777778
2023,222,3,32.379444444444445
2023,222,4,31.220000000000002
2023,222,5,29.664444444444445
2023,222,6,27.956666666666667
2023,222,7,28.756666666666668
2023,222,8,30.263333333333335
2023,222,9,31.77
2023,222,10,32.06055555555556
2023,222,11,33.00222222222222
2023,222,12,34.06888888888889
2023,222,13,35.06444444444444
2023,222,14,35.57333333333334
2023,222,15,36.11333333333333
2023,222,16,36.36888888888889
2023,222,17,35.666666666666664
2023,222,18,34.47666666666667
2023,222,19,33.621111111111105
2023,222,20,33.98
2023,222,21,35.379444444444445
2023,222,22,34.150000000000006
2023,222,23,32.90777777777778
2023,223,0,32.083888888888886
2023,223,1,31.040555555555557
2023,223,2,30.07388888888889
2023,223,3,28.499444444444446
2023,223,4,27.824444444444445
2023,223,5,26.33388888888889
2023,223,6,25.084999999999997
2023,223,7,25.711666666666666
2023,223,8,27.584999999999997
2023,223,9,29.613888888888887
2023,223,10,32.42944444444444
2023,223,11,33.02777777777778
2023,223,12,34.82611111111111
2023,223,13,35.56888888888889
2023,223,14,35.92722222222223
2023,223,15,35.91388888888889
2023,223,16,34.90888888888889
2023,223,17,32.41277777777778
2023,223,18,34.52166666666667
2023,223,19,32.915
2023,223,20,33.83833333333334
2023,223,21,33.614444444444445
2023,223,22,33.05944444444444
2023,223,23,32.239444444444445
2023,224,0,31.397777777777776
2023,224,1,30.95888888888889
2023,224,2,29.974444444444444
2023,224,3,29.900000000000002
2023,224,4,28.859444444444446
2023,224,5,27.183888888888887
2023,224,6,24.899444444444445
2023,224,7,25.25277777777778
2023,224,8,28.074444444444442
2023,224,9,29.826666666666668
2023,224,10,31.804444444444446
2023,224,11,32.95333333333333
2023,224,12,34.041111111111114
2023,224,13,34.75833333333333
2023,224,14,35.24666666666667
2023,224,15,36.123333333333335
2023,224,16,36.27
2023,224,17,35.255
2023,224,18,34.013888888888886
2023,224,19,31.32388888888889
2023,224,20,30.34444444444445
2023,224,21,30.45111111111111
2023,224,22,31.857222222222227
2023,224,23,32.291111111111114
2023,225,0,30.790000000000003
2023,225,1,29.359444444444446
2023,225,2,28.005
2023,225,3,26.415555555555557
2023,225,4,25.45888888888889
2023,225,5,23.973333333333333
2023,225,6,23.783333333333335
2023,225,7,26.391111111111112
2023,225,8,28.739444444444448
2023,225,9,30.848333333333333
2023,225,10,32.43
2023,225,11,33.867222222222225
2023,225,12,34.78333333333333
2023,225,13,35.903333333333336
2023,225,14,36.79
2023,225,15,37.68111111111111
2023,225,16,36.8
2023,225,17,34.632222222222225
2023,225,18,35.31111111111111
2023,225,19,33.53111111111111
2023,225,20,32.72555555555555
2023,225,21,32.14222222222222
2023,225,22,30.52722222222222
2023,225,23,28.243333333333332
2023,226,0,27.566666666666666
2023,226,1,26.66611111111111
2023,226,2,26.627222222222223
2023,226,3,26.840555555555554
2023,226,4,27.568333333333335
2023,226,5,26.95611111111111
2023,226,6,25.85666666666667
2023,226,7,25.537222222222223
2023,226,8,26.66888888888889
2023,226,9,28.130000000000003
2023,226,10,30.401111111111113
2023,226,11,33.391666666666666
2023,226,12,33.19055555555556
2023,226,13,33.199444444444445
2023,226,14,33.333888888888886
2023,226,15,34.54611111111112
2023,226,16,34.016666666666666
2023,226,17,33.065
2023,226,18,32.70166666666667
2023,226,19,32.246111111111105
2023,226,20,32.82555555555555
2023,226,21,32.48111111111111
2023,226,22,30.377777777777776
2023,226,23,30.705
2023,227,0,32.82277777777777
2023,227,1,32.19722222222222
2023,227,2,32.12611111111111
2023,227,3,30.734444444444446
2023,227,4,29.314999999999998
2023,227,5,28.460555555555555
2023,227,6,26.790000000000003
2023,227,7,26.91888888888889
2023,227,8,30.897222222222222
2023,227,9,32.23722222222222
2023,227,10,34.63111111111111
2023,227,11,36.15611111111111
2023,227,12,36.78611111111111
2023,227,13,37.98722222222222
2023,227,14,36.72
2023,227,15,37.61944444444444
2023,227,16,36.91166666666666
2023,227,17,34.532222222222224
2023,227,18,34.56888888888889
2023,227,19,35.52166666666667
2023,227,20,34.66222222222222
2023,227,21,31.09388888888889
2023,227,22,32.657222222222224
2023,227,23,30.78055555555555
2023,228,0,31.549999999999997
2023,228,1,31.41388888888889
2023,228,2,30.679444444444446
2023,228,3,29.474999999999998
2023,228,4,27.368333333333332
2023,228,5,27.371111111111112
2023,228,6,25.933888888888887
2023,228,7,27.79111111111111
2023,228,8,30.061666666666667
2023,228,9,33.535555555555554
2023,228,10,35.47833333333333
2023,228,11,36.15611111111111
2023,228,12,37.64555555555555
2023,228,13,38.655
2023,228,14,39.03333333333333
2023,228,15,39.74
2023,228,16,39.730555555555554
2023,228,17,37.05
2023,228,18,36.12166666666667
2023,228,19,35.88111111111111
2023,228,20,34.06555555555556
2023,228,21,33.19611111111111
2023,228,22,32.955555555555556
2023,228,23,32.46388888888889
2023,229,0,31.089444444444446
2023,229,1,29.724999999999998
2023,229,2,31.209444444444443
2023,229,3,31.028333333333332
2023,229,4,29.764444444444443
2023,229,5,28.861666666666665
2023,229,6,27.651111111111113
2023,229,7,28.16444444444444
2023,229,8,29.56555555555555
2023,229,9,31.021666666666665
2023,229,10,34.080555555555556
2023,229,11,35.99722222222223
2023,229,12,37.593333333333334
2023,229,13,38.95666666666667
2023,229,14,39.12833333333333
2023,229,15,40.43555555555556
2023,229,16,40.87444444444444
2023,229,17,39.50888888888889
2023,229,18,36.85444444444445
2023,229,19,37.48388888888889
2023,229,20,36.40222222222222
2023,229,21,35.37055555555556
2023,229,22,35.61555555555556
2023,229,23,34.89833333333333
2023,230,0,33.818333333333335
2023,230,1,32.83888888888889
2023,230,2,31.403888888888886
2023,230,3,30.38555555555556
2023,230,4,29.92777777777778
2023,230,5,29.220000000000002
2023,230,6,28.245555555555555
2023,230,7,27.727777777777778
2023,230,8,28.032777777777778
2023,230,9,28.632777777777775
2023,230,10,28.578333333333333
2023,230,11,29.41277777777778
2023,230,12,32.12
2023,230,13,35.13388888888889
2023,230,14,36.24055555555556
2023,230,15,34.861111111111114
2023,230,16,35.73222222222223
2023,230,17,33.851111111111116
2023,230,18,32.69555555555556
2023,230,19,33.47333333333333
2023,230,20,33.919444444444444
2023,230,21,33.14388888888889
2023,230,22,32.083888888888886
2023,230,23,31.900000000000002
2023,231,0,31.263333333333335
2023,231,1,28.78277777777778
2023,231,2,27.33888888888889
2023,231,3,26.721666666666668
2023,231,4,27.16
2023,231,5,27.18777777777778
2023,231,6,26.72
2023,231,7,26.365555555555556
2023,231,8,27.73
2023,231,9,29.739999999999995
2023,231,10,31.361666666666665
2023,231,11,31.688888888888886
2023,231,12,33.23166666666666
2023,231,13,31.442777777777778
2023,231,14,30.269444444444446
2023,231,15,28.889444444444443
2023,231,16,28.763333333333335
2023,231,17,28.334444444444443
2023,231,18,28.162222222222223
2023,231,19,27.75722222222222
2023,231,20,27.704444444444444
2023,231,21,27.46611111111111
2023,231,22,27.087777777777777
2023,231,23,26.697222222222223
2023,232,0,26.848888888888887
2023,232,1,26.577222222222222
2023,232,2,26.54222222222222
2023,232,3,26.23166666666667
2023,232,4,25.63388888888889
2023,232,5,25.337777777777777
2023,232,6,24.994444444444444
2023,232,7,24.98
2023,232,8,26.996666666666666
2023,232,9,27.999444444444446
2023,232,10,29.44166666666667
2023,232,11,32.89944444444444
2023,232,12,32.672222222222224
2023,232,13,34.272777777777776
2023,232,14,34.87222222222223
2023,232,15,34.20222222222222
2023,232,16,34.38722222222222
2023,232,17,33.82111111111111
2023,232,18,32.43111111111111
2023,232,19,30.994444444444444
2023,232,20,30.25611111111111
2023,232,21,30.001666666666665
2023,232,22,29.611666666666665
2023,232,23,29.039444444444445
2023,233,0,28.315
2023,233,1,25.77388888888889
2023,233,2,25.962222222222223
2023,233,3,25.976666666666667
2023,233,4,25.582222222222224
2023,233,5,25.017222222222223
2023,233,6,24.253888888888888
2023,233,7,24.573333333333334
2023,233,8,25.005555555555553
2023,233,9,25.145555555555557
2023,233,10,26.361666666666665
2023,233,11,26.769444444444446
2023,233,12,28.89
2023,233,13,29.25722222222222
2023,233,14,28.526111111111113
2023,233,15,28.591666666666665
2023,233,16,28.823333333333338
2023,233,17,28.423333333333332
2023,233,18,27.999444444444446
2023,233,19,28.523888888888887
2023,233,20,28.127222222222223
2023,233,21,25.241666666666667
2023,233,22,24.332222222222224
2023,233,23,23.913888888888888
2023,234,0,22.79388888888889
2023,234,1,21.996666666666666
2023,234,2,23.43277777777778
2023,234,3,22.553888888888892
2023,234,4,23.715555555555554
2023,234,5,23.46777777777778
2023,234,6,23.59111111111111
2023,234,7,25.120555555555555
2023,234,8,27.30611111111111
2023,234,9,29.189444444444444
2023,234,10,31.348333333333333
2023,234,11,32.753888888888895
2023,234,12,34.42055555555556
2023,234,13,35.33666666666667
2023,234,14,36.23777777777778
2023,234,15,37.40833333333333
2023,234,16,37.495
2023,234,17,36.27055555555555
2023,234,18,34.40277777777778
2023,234,19,32.876666666666665
2023,234,20,32.53722222222222
2023,234,21,31.835555555555555
2023,234,22,29.900000000000002
2023,234,23,29.81666666666667
2023,235,0,29.856666666666666
2023,235,1,28.506666666666668
2023,235,2,27.533333333333335
2023,235,3,27.114444444444445
2023,235,4,24.68111111111111
2023,235,5,24.986666666666665
2023,235,6,23.73166666666667
2023,235,7,26.28222222222222
2023,235,8,29.021666666666665
2023,235,9,31.26388888888889
2023,235,10,34.17333333333333
2023,235,11,35.87444444444444
2023,235,12,38.03611111111111
2023,235,13,39.291666666666664
2023,235,14,39.288333333333334
2023,235,15,37.53055555555555
2023,235,16,36.806666666666665
2023,235,17,34.61944444444444
2023,235,18,34.12444444444444
2023,235,19,33.608333333333334
2023,235,20,33.35944444444445
2023,235,21,33.00666666666667
2023,235,22,32.42944444444444
2023,235,23,31.924444444444443
2023,236,0,30.612222222222222
2023,236,1,29.439999999999998
2023,236,2,29.02777777777778
2023,236,3,28.877777777777776
2023,236,4,28.406666666666666
2023,236,5,27.593888888888888
2023,236,6,26.924999999999997
2023,236,7,26.73
2023,236,8,29.16222222222222
2023,236,9,30.74611111111111
2023,236,10,33.068333333333335
2023,236,11,33.74388888888889
2023,236,12,34.93555555555556
2023,236,13,36.26166666666667
2023,236,14,37.07722222222222
2023,236,15,37.83166666666667
2023,236,16,38.39944444444445
2023,236,17,36.78944444444445
2023,236,18,34.685
2023,236,19,33.385555555555555
2023,236,20,32.85388888888889
2023,236,21,32.769444444444446
2023,236,22,32.22777777777778
2023,236,23,31.382777777777775
2023,237,0,29.47888888888889
2023,237,1,28.200000000000003
2023,237,2,27.747777777777777
2023,237,3,27.22722222222222
2023,237,4,25.83388888888889
2023,237,5,25.564444444444447
2023,237,6,25.08888888888889
2023,237,7,27.39333333333333
2023,237,8,31.043333333333333
2023,237,9,33.92944444444444
2023,237,10,36.371111111111105
2023,237,11,37.97888888888889
2023,237,12,39.25611111111111
2023,237,13,40.65833333333333
2023,237,14,41.48833333333333
2023,237,15,41.935
2023,237,16,42.20166666666667
2023,237,17,40.96944444444445
2023,237,18,38.29555555555556
2023,237,19,34.71722222222222
2023,237,20,35.37555555555556
2023,237,21,36.31722222222223
2023,237,22,34.925
2023,237,23,33.01888888888889
2023,238,0,32.63111111111111
2023,238,1,30.422222222222224
2023,238,2,32.312777777777775
2023,238,3,31.073333333333338
2023,238,4,29.858333333333334
2023,238,5,29.12611111111111
2023,238,6,28.200555555555557
2023,238,7,30.317222222222224
2023,238,8,32.550555555555555
2023,238,9,36.40111111111111
2023,238,10,38.97388888888889
2023,238,11,39.10944444444445
2023,238,12,43.51111111111111
2023,238,13,42.71
2023,238,14,44.36055555555556
2023,238,15,44.935
2023,238,16,45.090555555555554
2023,238,17,44.349999999999994
2023,238,18,40.15888888888889
2023,238,19,36.376666666666665
2023,238,20,35.58444444444444
2023,238,21,34.93444444444444
2023,238,22,34.035555555555554
2023,238,23,33.29388888888889
2023,239,0,32.285
2023,239,1,30.858333333333334
2023,239,2,29.64277777777778
2023,239,3,29.89111111111111
2023,239,4,29.24611111111111
2023,239,5,28.799444444444443
2023,239,6,27.405
2023,239,7,31.268333333333334
2023,239,8,35.41166666666666
2023,239,9,38.31777777777778
2023,239,10,40.82944444444445
2023,239,11,42.23222222222223
2023,239,12,43.70111111111111
2023,239,13,44.916666666666664
2023,239,14,45.09
2023,239,15,45.653333333333336
2023,239,16,45.656666666666666
2023,239,17,45.31888888888889
2023,239,18,41.523888888888884
2023,239,19,37.10888888888889
2023,239,20,35.28666666666666
2023,239,21,35.74722222222223
2023,239,22,34.224999999999994
2023,239,23,32.18055555555556
2023,240,0,31.842777777777776
2023,240,1,30.509999999999998
2023,240,2,31.668888888888887
2023,240,3,31.570555555555554
2023,240,4,30.852777777777778
2023,240,5,30.25388888888889
2023,240,6,29.076666666666668
2023,240,7,32.27222222222222
2023,240,8,36.63777777777778
2023,240,9,40.02611111111111
2023,240,10,42.59777777777778
2023,240,11,44.458888888888886
2023,240,12,45.37388888888889
2023,240,13,46.35444444444445
2023,240,14,47.215555555555554
2023,240,15,47.29555555555555
2023,240,16,47.373333333333335
2023,240,17,46.61555555555556
2023,240,18,43.82222222222222
2023,240,19,38.01555555555555
2023,240,20,36.44555555555556
2023,240,21,34.59833333333333
2023,240,22,34.29388888888889
2023,240,23,34.09111111111111
2023,241,0,34.221666666666664
2023,241,1,33.67944444444444
2023,241,2,32.32888888888889
2023,241,3,31.202222222222222
2023,241,4,30.32944444444444
2023,241,5,28.64277777777778
2023,241,6,29.60055555555555
2023,241,7,32.43388888888889
2023,241,8,36.23166666666666
2023,241,9,39.31333333333333
2023,241,10,41.580555555555556
2023,241,11,42.89333333333334
2023,241,12,44.275000000000006
2023,241,13,44.97944444444445
2023,241,14,45.357777777777784
2023,241,15,45.468333333333334
2023,241,16,45.14666666666667
2023,241,17,44.26166666666667
2023,241,18,41.461666666666666
2023,241,19,38.14555555555555
2023,241,20,36.565
2023,241,21,33.24166666666667
2023,241,22,34.175
2023,241,23,33.95777777777778
2023,242,0,33.089444444444446
2023,242,1,29.297777777777778
2023,242,2,29.563888888888886
2023,242,3,30.731666666666666
2023,242,4,31.91111111111111
2023,242,5,31.87277777777778
2023,242,6,30.855555555555554
2023,242,7,29.04111111111111
2023,242,8,30.867222222222225
2023,242,9,35.943333333333335
2023,242,10,38.41166666666666
2023,242,11,39.55722222222222
2023,242,12,40.71666666666667
2023,242,13,41.61
2023,242,14,42.45722222222222
2023,242,15,42.70166666666667
2023,242,16,42.82722222222222
2023,242,17,42.02722222222222
2023,242,18,39.695
2023,242,19,36.24777777777778
2023,242,20,32.98777777777778
2023,242,21,32.74166666666667
2023,242,22,34.84722222222222
2023,242,23,34.05
2023,243,0,32.51222222222222
2023,243,1,31.563333333333333
2023,243,2,30.901111111111113
2023,243,3,29.71611111111111
2023,243,4,28.76388888888889
2023,243,5,28.15111111111111
2023,243,6,27.601666666666667
2023,243,7,29.325000000000003
2023,243,8,33.285
2023,243,9,35.20944444444444
2023,243,10,31.998333333333335
2023,243,11,35.14388888888889
2023,243,12,33.89277777777778
2023,243,13,38.17444444444445
2023,243,14,41.111111111111114
2023,243,15,41.28611111111111
2023,243,16,41.02
2023,243,17,39.83833333333334
2023,243,18,37.535555555555554
2023,243,19,36.047222222222224
2023,243,20,36.26277777777778
2023,243,21,26.723888888888887
2023,243,22,25.586111111111112
2023,243,23,21.69
2023,244,0,21.89611111111111
2023,244,1,23.935555555555553
2023,244,2,23.886666666666667
2023,244,3,23.891666666666666
2023,244,4,24.133333333333333
2023,244,5,24.365
2023,244,6,23.64333333333333
2023,244,7,24.501666666666665
2023,244,8,26.67833333333333
2023,244,9,27.558888888888887
2023,244,10,28.328333333333333
2023,244,11,28.383333333333333
2023,244,12,27.23
2023,244,13,27.102777777777778
2023,244,14,28.21055555555556
2023,244,15,28.58611111111111
2023,244,16,31.040555555555557
2023,244,17,29.23388888888889
2023,244,18,28.200555555555557
2023,244,19,27.385
2023,244,20,27.078333333333333
2023,244,21,25.57166666666667
2023,244,22,24.608333333333334
2023,244,23,24.732777777777777
2023,245,0,25.026111111111113
2023,245,1,23.693333333333335
2023,245,2,23.79111111111111
2023,245,3,23.702222222222222
2023,245,4,24.111666666666665
2023,245,5,23.700000000000003
2023,245,6,23.20388888888889
2023,245,7,25.869444444444444
2023,245,8,28.453333333333333
2023,245,9,30.53388888888889
2023,245,10,32.69
2023,245,11,33.580000000000005
2023,245,12,35.297222222222224
2023,245,13,35.038333333333334
2023,245,14,35.28
2023,245,15,33.82833333333333
2023,245,16,34.11
2023,245,17,34.15111111111111
2023,245,18,31.956111111111113
2023,245,19,30.632777777777775
2023,245,20,28.72888888888889
2023,245,21,27.77277777777778
2023,245,22,27.403888888888886
2023,245,23,27.015
2023,246,0,25.679444444444446
2023,246,1,25.233333333333334
2023,246,2,24.520555555555557
2023,246,3,24.61888888888889
